DateTime,Detector_ID,Lane,hour,day,dayofweek,month,year,is_weekend,Direction
2024-10-01 06:00:00,0.0,-55.05109,-49.049713,-1.6416265,9.361242,7.2056704,0.5585706,1.940152,-12.682832
2024-10-01 07:00:00,0.0,30.704903,135.88547,-4.2305903,36.10129,16.260115,-0.7049409,11.023293,-11.576673
2024-10-01 07:00:00,0.0,277.3871,196.00906,-5.55851,53.973923,32.949608,8.32318,15.358014,47.949142
2024-10-01 07:00:00,0.0,-86.62551,14.576282,-2.6797812,15.473917,9.204675,0.24591264,3.0355806,-10.686058
2024-10-01 07:00:00,0.0,-109.06425,45.405724,-3.8723235,20.731506,10.711394,-1.9106251,3.518937,44.414272
2024-10-01 07:00:00,0.0,-88.18257,19.955114,-3.1430624,14.227432,8.729859,-1.3973513,3.86058,-14.140543
2024-10-01 07:00:00,0.0,63.601376,132.7133,-3.6603713,37.072803,16.356352,-1.2483062,10.928636,-10.789398
2024-10-01 07:00:00,0.0,36.859013,50.668083,-2.8694172,20.670809,13.902137,2.6819882,6.3857374,-14.9713335
2024-10-01 07:00:00,0.0,-94.99871,18.008083,-2.720208,15.93119,9.857062,-0.20955858,3.4292593,-10.685779
2024-10-01 07:00:00,0.0,-36.197224,36.530205,-2.7589452,16.384237,11.919446,1.9402679,4.4606247,-17.908152
2024-10-01 08:00:00,0.0,8.680104,64.346794,-2.3987637,17.030846,11.684128,3.3235078,5.117684,-19.702765
2024-10-01 08:00:00,0.0,-106.58955,99.74825,-3.9031425,23.824577,11.442649,-2.920145,5.489657,50.039722
2024-10-01 08:00:00,0.0,298.89584,269.3858,-6.100104,56.822563,37.244312,10.298335,18.118374,50.827793
2024-10-01 08:00:00,0.0,-68.00041,46.08594,-2.4324138,13.345284,10.085734,2.2948244,3.6937184,-23.147396
2024-10-01 08:00:00,0.0,-112.81746,48.61408,-2.7557454,17.174562,10.188092,0.41457313,3.226344,-9.576372
2024-10-01 08:00:00,0.0,-93.14232,56.85297,-3.3455534,14.924802,8.623892,-2.5989292,4.3272376,-19.450062
2024-10-01 08:00:00,0.0,94.667015,212.20361,-3.863222,45.69997,15.653193,-2.824822,14.021897,-9.5082855
2024-10-01 08:00:00,0.0,-101.236,48.39051,-2.6765206,17.078743,9.257846,0.47722238,3.1748626,-9.576652
2024-10-01 08:00:00,0.0,70.688095,224.2934,-4.8461084,46.94864,15.934333,-2.504904,14.823702,-9.542215
