DateTime,Detector_ID,Lane,hour,day,dayofweek,month,year,is_weekend,Direction
2024-10-15 12:00:00,2906,8,2,12,15,1,10,2024,0
2024-10-15 14:00:00,2906,1,1,14,15,1,10,2024,0
2024-10-15 16:00:00,2906,8,2,16,15,1,10,2024,0
2024-10-15 17:00:00,2906,2,2,17,15,1,10,2024,0
2024-10-15 17:00:00,2906,3,0,17,15,1,10,2024,0
2024-10-15 21:00:00,2906,9,0,21,15,1,10,2024,0
2024-10-15 22:00:00,2906,1,1,22,15,1,10,2024,0
2024-10-15 23:00:00,2906,6,3,23,15,1,10,2024,0
2024-10-16 00:00:00,2906,1,1,0,16,2,10,2024,0
2024-10-16 02:00:00,2906,1,1,2,16,2,10,2024,0
2024-10-16 02:00:00,2906,2,2,2,16,2,10,2024,0
2024-10-16 03:00:00,2906,4,3,3,16,2,10,2024,0
2024-10-16 05:00:00,2906,4,3,5,16,2,10,2024,0
2024-10-16 07:00:00,2906,7,3,7,16,2,10,2024,0
2024-10-16 08:00:00,2906,2,2,8,16,2,10,2024,0
2024-10-16 10:00:00,2906,8,2,10,16,2,10,2024,0
2024-10-16 17:00:00,2906,2,2,17,16,2,10,2024,0
2024-10-16 19:00:00,2906,6,3,19,16,2,10,2024,0
2024-10-16 20:00:00,2906,6,3,20,16,2,10,2024,0
2024-10-16 21:00:00,2906,1,1,21,16,2,10,2024,0
2024-10-16 21:00:00,2906,3,0,21,16,2,10,2024,0
2024-10-16 23:00:00,2906,6,3,23,16,2,10,2024,0
2024-10-17 00:00:00,2906,3,0,0,17,3,10,2024,0
2024-10-17 04:00:00,2906,7,3,4,17,3,10,2024,0
2024-10-17 05:00:00,2906,4,3,5,17,3,10,2024,0
2024-10-17 07:00:00,2906,7,3,7,17,3,10,2024,0
2024-10-17 11:00:00,2906,8,2,11,17,3,10,2024,0
2024-10-17 12:00:00,2906,6,3,12,17,3,10,2024,0
2024-10-17 14:00:00,2906,1,1,14,17,3,10,2024,0
2024-10-17 15:00:00,2906,7,3,15,17,3,10,2024,0
2024-10-17 17:00:00,2906,4,3,17,17,3,10,2024,0
2024-10-17 18:00:00,2906,4,3,18,17,3,10,2024,0
2024-10-17 21:00:00,2906,1,1,21,17,3,10,2024,0
2024-10-18 03:00:00,2906,2,2,3,18,4,10,2024,0
2024-10-18 03:00:00,2906,8,2,3,18,4,10,2024,0
2024-10-18 04:00:00,2906,1,1,4,18,4,10,2024,0
2024-10-18 07:00:00,2906,2,2,7,18,4,10,2024,0
2024-10-18 09:00:00,2906,5,3,9,18,4,10,2024,0
2024-10-18 11:00:00,2906,4,3,11,18,4,10,2024,0
2024-10-18 11:00:00,2906,8,2,11,18,4,10,2024,0
2024-10-18 12:00:00,2906,5,3,12,18,4,10,2024,0
2024-10-18 12:00:00,2906,4,3,12,18,4,10,2024,0
2024-10-18 13:00:00,2906,9,0,13,18,4,10,2024,0
